Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
15,"M Eibich, S Nagpal, A Fred-Ojala","ARAGOG: Advanced RAG output grading",2024,"arXiv preprint arXiv:2404.01037","arxiv.org","https://arxiv.org/abs/2404.01037","https://scholar.google.com/scholar?cites=18388958443908588902&as_sdt=2005&sciodt=2007&hl=en",158,"2025-03-20 13:23:25","","","","",,,,,15,15.00,5,3,1,"… integrating external knowledge into Large Language Model (LLM) outputs. … dataset derived from the AI ArXiv collection, accessible via Hugging Face (James Calam, 2023). The dataset …","https://arxiv.org/pdf/2404.01037","https://scholar.google.com/scholar?q=related:ZmWXnka0Mv8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
161,"T Zhang, SG Patil, N Jain, S Shen…","Raft: Adapting language model to domain specific rag",2024,"First Conference on …","openreview.net","https://openreview.net/forum?id=rzQGHXNReU","https://scholar.google.com/scholar?cites=13079680544097419518&as_sdt=2005&sciodt=2007&hl=en",159,"2025-03-20 13:23:25","","","","",,,,,161,161.00,32,5,1,"… trained as a general-purpose LLM is largely dependent on the … Here, we know apriori the domain in which the LLM will be … Compared with DSF on the specific dataset, our model does …","https://openreview.net/pdf?id=rzQGHXNReU","https://scholar.google.com/scholar?q=related:_sCD3idchLUJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
8,"GC Forbes, P Katlana, Z Ortiz","Metric ensembles for hallucination detection",2023,"arXiv preprint arXiv:2310.10495","arxiv.org","https://arxiv.org/abs/2310.10495","https://scholar.google.com/scholar?cites=5915093657348049481&as_sdt=2005&sciodt=2007&hl=en",160,"2025-03-20 13:23:25","","","","",,,,,8,4.00,3,3,2,"… the expectation that perturbations to the metric that didn’t correlate … that our LLM ensemble outperformed even the best LLM-… hallucination detection metric to date for our chosen dataset. …","https://arxiv.org/pdf/2310.10495","https://scholar.google.com/scholar?q=related:SYplg1eiFlIJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
2,"S Liu, Y Lu, W Fang, M Li, Z Xie","OpenLLM-RTL: Open Dataset and Benchmark for LLM-Aided Design RTL Generation",2024,"","zhiyaoxie.com","https://zhiyaoxie.com/files/ICCAD24_OpenLLM.pdf","https://scholar.google.com/scholar?cites=8338754945957189595&as_sdt=2005&sciodt=2007&hl=en",161,"2025-03-20 13:23:25","PDF","","","",,,,,2,2.00,0,5,1,"… open-source dataset named RTLCoder-Data for training the LLM for RTL generation3. This dataset … This is an extension of the dataset released in our proposed RTLCoder [28], which …","https://zhiyaoxie.com/files/ICCAD24_OpenLLM.pdf","https://scholar.google.com/scholar?q=related:21fPVnE1uXMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
169,"J Zhang, K Bao, Y Zhang, W Wang, F Feng…","Is chatgpt fair for recommendation? evaluating fairness in large language model recommendation",2023,"Proceedings of the 17th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3604915.3608860","https://scholar.google.com/scholar?cites=17230469140403309095&as_sdt=2005&sciodt=2007&hl=en",162,"2025-03-20 13:23:25","","10.1145/3604915.3608860","","",,,,,169,84.50,28,6,2,"… need of constructing a new benchmark dataset that is suitable for RecLLM fairness evaluation. In this section, we detail how to construct such a new benchmark dataset, beginning by …","https://arxiv.org/pdf/2305.07609","https://scholar.google.com/scholar?q=related:J8oRa2TsHu8J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
16,"M Li, H Kilicoglu, H Xu, R Zhang","Biomedrag: A retrieval augmented large language model for biomedicine",2025,"Journal of Biomedical Informatics","Elsevier","https://www.sciencedirect.com/science/article/pii/S1532046424001874","https://scholar.google.com/scholar?cites=3061707042905241241&as_sdt=2005&sciodt=2007&hl=en",163,"2025-03-20 13:23:25","HTML","","","",,,,,16,16.00,4,4,1,"… Retrieval-augmented generation (RAG) involves a solution by retrieving knowledge from an established database to enhance the performance of large language models (LLM)… the LLM. …","https://www.sciencedirect.com/science/article/pii/S1532046424001874","https://scholar.google.com/scholar?q=related:mbatelVefSoJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
14,"AC Doris, D Grandi, R Tomich…","Designqa: A multimodal benchmark for evaluating large language models' understanding of engineering documentation",2025,"Journal of …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/computingengineering/article-abstract/25/2/021009/1210215","https://scholar.google.com/scholar?cites=2983240558623139273&as_sdt=2005&sciodt=2007&hl=en",164,"2025-03-20 13:23:25","","","","",,,,,14,14.00,4,4,1,"… The importance of these second and third points cannot be overstated, as many LLM and … of our dataset are scored on a flavor of the F1-score. The F1-score is a popular metric for …","https://asmedigitalcollection.asme.org/computingengineering/article-pdf/25/2/021009/7419451/jcise_25_2_021009.pdf","https://scholar.google.com/scholar?q=related:ySVFcHuZZikJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
9,"K Meduri, GS Nadella, H Gonaygunta…","Efficient RAG framework for large-scale knowledge bases",2024,"… RAG framework for …","researchgate.net","https://www.researchgate.net/profile/Karthik-Meduri/publication/380265505_Efficient_RAG_Framework_for_Large-Scale_Knowledge_Bases/links/66330b9a08aa54017ad48c42/Efficient-RAG-Framework-for-Large-Scale-Knowledge-Bases.pdf","https://scholar.google.com/scholar?cites=8908421062796597959&as_sdt=2005&sciodt=2007&hl=en",165,"2025-03-20 13:23:25","PDF","","","",,,,,9,9.00,2,4,1,"… The main issue this research attempts to solve is how scalable the RAG model is for … dataset in order to comprehend the structure and content of the Wikipedia Crypto Articles dataset…","https://www.researchgate.net/profile/Karthik-Meduri/publication/380265505_Efficient_RAG_Framework_for_Large-Scale_Knowledge_Bases/links/66330b9a08aa54017ad48c42/Efficient-RAG-Framework-for-Large-Scale-Knowledge-Bases.pdf","https://scholar.google.com/scholar?q=related:x1qZ_cERoXsJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
34,"H Ni, S Meng, X Chen, Z Zhao, A Chen…","Harnessing earnings reports for stock predictions: A qlora-enhanced llm approach",2024,"… Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10704454/","https://scholar.google.com/scholar?cites=278236583348992620&as_sdt=2005&sciodt=2007&hl=en",166,"2025-03-20 13:23:25","","","","",,,,,34,34.00,6,6,1,"… This comprehensive dataset enables our models to achieve superior predictive performance in terms of accuracy, weighted F1, and Matthews correlation coefficient (MCC), especially …","https://arxiv.org/pdf/2408.06634","https://scholar.google.com/scholar?q=related:bPoIyrJ-3AMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
31,"S Setty, H Thakkar, A Lee, E Chung, N Vidra","Improving retrieval for rag based question answering models on financial documents",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2404.07221","https://scholar.google.com/scholar?cites=1059382806500561393&as_sdt=2005&sciodt=2007&hl=en",167,"2025-03-20 13:23:25","","","","",,,,,31,31.00,6,5,1,"… Through fine-tuning one can further train a LLM on a domain-specific dataset so that it has … Moreover, while domain-specific data is used, there is no guarantee that the LLM will be able …","https://arxiv.org/pdf/2404.07221","https://scholar.google.com/scholar?q=related:8VGftgyvsw4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
20,"HA Alawwad, A Alhothali, U Naseem…","Enhancing textbook question answering task with large language models and retrieval augmented generation",2024,"Available at SSRN …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4761601","https://scholar.google.com/scholar?cites=8195538961199503154&as_sdt=2005&sciodt=2007&hl=en",168,"2025-03-20 13:23:25","","","","",,,,,20,20.00,5,4,1,"… The main idea is presented in figure 3 where we introduce the knowledge from our dataset, represented by the topics within the lessons, to the existing knowledge of the LLM acquired …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4761601","https://scholar.google.com/scholar?q=related:MpcrbUNnvHEJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
39,"N Wiratunga, R Abeyratne, L Jayawardena…","CBR-RAG: case-based reasoning for retrieval augmented generation in LLMs for legal question answering",2024,"… Conference on Case …","Springer","https://link.springer.com/chapter/10.1007/978-3-031-63646-2_29","https://scholar.google.com/scholar?cites=557687046801966440&as_sdt=2005&sciodt=2007&hl=en",169,"2025-03-20 13:23:25","","10.1007/978-3-031-63646-2_29","","",,,,,39,39.00,10,4,1,"… Dataset Validation involved a randomly sampled manual analysis of the questions and answers performed by the research team to ensure the dataset contained no LLM-based …","https://arxiv.org/pdf/2404.04302","https://scholar.google.com/scholar?q=related:aMV3EGpNvQcJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
83,"SH Doh, K Choi, J Lee, J Nam","Lp-musiccaps: Llm-based pseudo music captioning",2023,"arXiv preprint arXiv:2307.16372","arxiv.org","https://arxiv.org/abs/2307.16372","https://scholar.google.com/scholar?cites=7642745435731451722&as_sdt=2005&sciodt=2007&hl=en",170,"2025-03-20 13:23:25","","","","",,,,,83,41.50,21,4,2,"… First, we propose an LLM-based approach to generate a music captioning dataset, LP-… introduce LP-MusicCaps, an LLM-based Pseudo music caption dataset. We construct the music-to…","https://arxiv.org/pdf/2307.16372","https://scholar.google.com/scholar?q=related:St-CFXt8EGoJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
21,"H Wang, W Huang, Y Deng, R Wang, Z Wang…","Unims-rag: A unified multi-source retrieval-augmented generation for personalized dialogue systems",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2401.13256","https://scholar.google.com/scholar?cites=7590569489078912193&as_sdt=2005&sciodt=2007&hl=en",171,"2025-03-20 13:23:25","","","","",,,,,21,21.00,4,6,1,"… We do not report the performance on DuLeMon dataset since most of responses in this dataset do not require external sources. • SAFARI [11] incorporates all retrieved evidences with …","https://arxiv.org/pdf/2401.13256","https://scholar.google.com/scholar?q=related:wYR317seV2kJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
51,"Y Hu, Z Lei, Z Zhang, B Pan, C Ling, L Zhao","Grag: Graph retrieval-augmented generation",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2405.16506","https://scholar.google.com/scholar?cites=12545114722204354633&as_sdt=2005&sciodt=2007&hl=en",172,"2025-03-20 13:23:25","","","","",,,,,51,51.00,9,6,1,"… on a large dataset, GRAG can enhance generation on a smaller dataset using the trained model. Notably, GRAG trained on WebQSP on ExplaGraphs outperforms the naive LLM, with …","https://arxiv.org/pdf/2405.16506","https://scholar.google.com/scholar?q=related:SYiDe18zGa4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
5,"Y Mou, S Zhang, W Ye","SG-Bench: Evaluating LLM Safety Generalization Across Diverse Tasks and Prompt Types",2024,"Advances in Neural Information …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/de7b99107c53e60257c727dc73daf1d1-Abstract-Datasets_and_Benchmarks_Track.html","https://scholar.google.com/scholar?cites=9698601985710634872&as_sdt=2005&sciodt=2007&hl=en",173,"2025-03-20 13:23:25","","","","",,,,,5,5.00,2,3,1,"… Evaluation metrics In the SG-Bench, we adopt the “Failure Rate (FR)” as the evaluation metric, which indicates the proportion of test samples in which LLM safety training failed to the …","https://proceedings.neurips.cc/paper_files/paper/2024/file/de7b99107c53e60257c727dc73daf1d1-Paper-Datasets_and_Benchmarks_Track.pdf","https://scholar.google.com/scholar?q=related:eDcu4B5bmIYJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
0,"Y Malviya, K Dhingra, M Singh","MST-R: Multi-Stage Tuning for Retrieval Systems and Metric Evaluation",2024,"arXiv preprint arXiv:2412.10313","arxiv.org","https://arxiv.org/abs/2412.10313","",174,"2025-03-20 13:23:25","","","","",,,,,0,0.00,0,3,1,"… We evaluated Passage Concat and Llama answers on this metric. Specifically, we used the prompt in (Roucher) to ask the LLM to judge whether the answer is relevant, direct, detailed, …","https://arxiv.org/pdf/2412.10313","https://scholar.google.com/scholar?q=related:aCazKsPXTcwJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
40,"AJ Yepes, Y You, J Milczek, S Laverde, R Li","Financial report chunking for effective retrieval augmented generation",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2402.05131","https://scholar.google.com/scholar?cites=2674128702786811880&as_sdt=2005&sciodt=2007&hl=en",175,"2025-03-20 13:23:25","","","","",,,,,40,40.00,8,5,1,"… used the FinanceBench dataset [14]. FinanceBench is a new benchmarking dataset designed … This dataset is made of 150 instances with questions and answers from 84 unique reports. …","https://arxiv.org/pdf/2402.05131","https://scholar.google.com/scholar?q=related:6LdIFeNpHCUJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
246,"S Siriwardhana, R Weerasekera, E Wen…","Improving the domain adaptation of retrieval augmented generation (RAG) models for open domain question answering",2023,"Transactions of the …","direct.mit.edu","https://direct.mit.edu/tacl/article-abstract/doi/10.1162/tacl_a_00530/114590","https://scholar.google.com/scholar?cites=15716818987938427681&as_sdt=2005&sciodt=2007&hl=en",176,"2025-03-20 13:23:25","","10.1162/tacl_a_00530/114590","","",,,,,246,123.00,62,4,2,"… the overall results of an in-domain dataset. Since the original RAG model uses a DPR model that is trained on a Wikipedia-based Natural Questions dataset, we consider this in-domain. …","https://direct.mit.edu/tacl/article/doi/10.1162/tacl_a_00530/114590","https://scholar.google.com/scholar?q=related:ITMvJ5lbHdoJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
44,"Z Shen, T Tao, L Ma, W Neiswanger, Z Liu…","Slimpajama-dc: Understanding data combinations for llm training",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2309.10818","https://scholar.google.com/scholar?cites=12550565301682603661&as_sdt=2005&sciodt=2007&hl=en",177,"2025-03-20 13:23:25","","","","",,,,,44,22.00,7,6,2,"… For the SlimPajamaDC study, our entire training dataset for each configuration contains 330B tokens after tokenization which is carefully selected from the original SlimPajama dataset. …","https://arxiv.org/pdf/2309.10818","https://scholar.google.com/scholar?q=related:jYYiaaWQLK4J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
17,"T Yu, A Xu, R Akkiraju","In defense of rag in the era of long-context language models",2024,"arXiv preprint arXiv:2409.01666","arxiv.org","https://arxiv.org/abs/2409.01666","https://scholar.google.com/scholar?cites=3261789221345650637&as_sdt=2005&sciodt=2007&hl=en",178,"2025-03-20 13:23:25","","","","",,,,,17,17.00,6,3,1,"… We use F1-score as metric for evaluation on En.QA. EN.… We use accuracy as metric for evaluation on En.QA. We notice … have revisited the role of retrievalaugmented generation (RAG) in …","https://arxiv.org/pdf/2409.01666?","https://scholar.google.com/scholar?q=related:zWeB3gM0RC0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
101,"Y Han, C Zhang, X Chen, X Yang, Z Wang, G Yu…","Chartllama: A multimodal llm for chart understanding and generation",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2311.16483","https://scholar.google.com/scholar?cites=3705032855534591117&as_sdt=2005&sciodt=2007&hl=en",179,"2025-03-20 13:23:25","","","","",,,,,101,50.50,14,7,2,"… dataset publicly available to catalyze further advancements in the field. • We develop ChartLlama, a multi-modal LLM … The projection layer and LLM are trained on our proposed dataset. …","https://arxiv.org/pdf/2311.16483","https://scholar.google.com/scholar?q=related:jVxKg8DrajMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
139,"F Cuconasu, G Trappolini, F Siciliano, S Filice…","The power of noise: Redefining retrieval for rag systems",2024,"Proceedings of the 47th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3626772.3657834","https://scholar.google.com/scholar?cites=10874625275768061502&as_sdt=2005&sciodt=2007&hl=en",180,"2025-03-20 13:23:25","","10.1145/3626772.3657834","","",,,,,139,139.00,28,5,1,"… LLM. Even more surprising, we discovered that adding random documents in the prompt improves the LLM … gold documents from the original NQ dataset into our Wikipedia document set…","https://dl.acm.org/doi/pdf/10.1145/3626772.3657834","https://scholar.google.com/scholar?q=related:Pr6jcxJu6pYJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
0,"T Yoshida, Y Ito, Y Fujiwara, S Tsuchida…","J-EDI QA: Benchmark for deep-sea organism-specific multimodal LLM",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2412.15574","",181,"2025-03-20 13:23:25","","","","",,,,,0,0.00,0,5,1,"… In this paper, the dataset consists of only 100 images, which is somewhat small even for a benchmark, nevertheless we are considering increasing the number of images in the future. …","https://arxiv.org/pdf/2412.15574","https://scholar.google.com/scholar?q=related:Mnq_ufZMpL0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
4,"J Monteiro, PA Noel, E Marcotte…","RepLiQA: A question-answering dataset for benchmarking LLMs on unseen reference content",2024,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2024/hash/2b23626015b6311369e95a70735cbb72-Abstract-Datasets_and_Benchmarks_Track.html","https://scholar.google.com/scholar?cites=8296315127842054540&as_sdt=2005&sciodt=2007&hl=en",182,"2025-03-20 13:23:25","","","","",,,,,4,4.00,1,4,1,"… As we used external service providers to carry out LLM inference, we consider this split … and update the dataset accordingly. Otherwise, we will actively maintain the dataset until at least …","https://proceedings.neurips.cc/paper_files/paper/2024/file/2b23626015b6311369e95a70735cbb72-Paper-Datasets_and_Benchmarks_Track.pdf","https://scholar.google.com/scholar?q=related:jKG5K6duInMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
8,"A Nakkab, SQ Zhang, R Karri, S Garg","Rome was Not Built in a Single Step: Hierarchical Prompting for LLM-based Chip Design",2024,"Proceedings of the 2024 ACM …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3670474.3685964","https://scholar.google.com/scholar?cites=1573469170287216031&as_sdt=2005&sciodt=2007&hl=en",183,"2025-03-20 13:23:25","","10.1145/3670474.3685964","","",,,,,8,8.00,2,4,1,"… From there, we can ask the LLM to generate the next block in the sequence. We refer to this … The pass@k metric is defined as the likelihood that one or more of the top-k LLM-generated …","https://arxiv.org/pdf/2407.18276","https://scholar.google.com/scholar?q=related:n4X_r98V1hUJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
31,"A Agrawal, N Kedia, J Mohan…","Vidur: A large-scale simulation framework for llm inference",2024,"Proceedings of …","proceedings.mlsys.org","https://proceedings.mlsys.org/paper_files/paper/2024/hash/b74a8de47d2b3c928360e0a011f48351-Abstract-Conference.html","https://scholar.google.com/scholar?cites=18250107709920142878&as_sdt=2005&sciodt=2007&hl=en",184,"2025-03-20 13:23:25","","","","",,,,,31,31.00,8,4,1,"… We augment this metric slightly for static workload, and measure only the request execution time, excluding the scheduling delay – which would otherwise dominate the latency …","https://proceedings.mlsys.org/paper_files/paper/2024/file/b74a8de47d2b3c928360e0a011f48351-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:HmZo2kRoRf0J:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
75,"F Xue, Y Fu, W Zhou, Z Zheng…","To repeat or not to repeat: Insights from scaling llm under token-crisis",2023,"Advances in Neural …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2023/hash/b9e472cd579c83e2f6aa3459f46aac28-Abstract-Conference.html","https://scholar.google.com/scholar?cites=15041293014894465994&as_sdt=2005&sciodt=2007&hl=en",185,"2025-03-20 13:23:25","","","","",,,,,75,37.50,15,5,2,"… Dataset size is more important than we thought in LLM scaling. Recent work [8] found that the pre-training dataset … ), where model size and training dataset size should be scaled equally …","https://proceedings.neurips.cc/paper_files/paper/2023/file/b9e472cd579c83e2f6aa3459f46aac28-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:ylNZC05ovdAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
32,"S Ghosh, P Varshney, E Galinkin, C Parisien","Aegis: Online adaptive ai content safety moderation with ensemble of llm experts",2024,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2404.05993","https://scholar.google.com/scholar?cites=13587125060808589576&as_sdt=2005&sciodt=2007&hl=en",186,"2025-03-20 13:23:25","","","","",,,,,32,32.00,8,4,1,"… We plan to release this dataset to the community to further research and to help … LLM models for safety. To demonstrate the effectiveness of the dataset, we instruction-tune multiple LLM-…","https://arxiv.org/pdf/2404.05993","https://scholar.google.com/scholar?q=related:CMFNUEEqj7wJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
16,"H Yang, M Li, H Zhou, Y Xiao, Q Fang, R Zhang","One llm is not enough: Harnessing the power of ensemble learning for medical question answering",2023,"medRxiv","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC10775333/","https://scholar.google.com/scholar?cites=6936292279471119400&as_sdt=2005&sciodt=2007&hl=en",187,"2025-03-20 13:23:25","HTML","","","",,,,,16,8.00,3,6,2,"… For a given medical QA dataset, we split the dataset into a training set and a validation set, … metric, assumed to be an accuracy score, highlights the differential capabilities of each LLM …","https://pmc.ncbi.nlm.nih.gov/articles/PMC10775333/","https://scholar.google.com/scholar?q=related:KBwpABSpQmAJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
10,"JS Jauhiainen, AÃG Guerra","Evaluating Students' Open-ended Written Responses with LLMs: Using the RAG Framework for GPT-3.5, GPT-4, Claude-3, and Mistral-Large",2024,"arXiv preprint arXiv:2405.05444","arxiv.org","https://arxiv.org/abs/2405.05444","https://scholar.google.com/scholar?cites=12959867089160376276&as_sdt=2005&sciodt=2007&hl=en",188,"2025-03-20 13:23:25","","","","",,,,,10,10.00,5,2,1,"… This article demonstrates the utility of comparing various LLM tools to determine the most suitable options based on specific educational needs, particularly for evaluating and grading …","https://arxiv.org/pdf/2405.05444","https://scholar.google.com/scholar?q=related:1A-uCXSy2rMJ:scholar.google.com/&scioq=%22retrieval+augmented+generation%22%7C%22rag*%22%7C%22llm%22%7C%22large+language+model%22+%22benchmark*%22%7C%22eval*%22%7Cdataset%7Cmetric&hl=en&as_sdt=2007&as_ylo=2022"
